"event","quarter","id","industry","bin","p","time","resolution","realization","binL","binH","binValue"
2013,3,518,2,5,0,2013.625,1,7.35833333333333,8.5,9,8.75
2013,3,518,2,6,0,2013.625,1,7.35833333333333,8,8.5,8.25
2013,3,518,2,7,0.5,2013.625,1,7.35833333333333,7.5,8,7.75
2013,3,518,2,8,0.5,2013.625,1,7.35833333333333,7,7.5,7.25
2013,3,518,2,9,0,2013.625,1,7.35833333333333,6,7,6.5
2013,3,518,2,10,0,2013.625,1,7.35833333333333,-1000,6,5
2013,4,518,2,1,0,2013.875,1,7.35833333333333,11,1000,12
2013,4,518,2,2,0,2013.875,1,7.35833333333333,10,11,10.5
2013,4,518,2,3,0,2013.875,1,7.35833333333333,9.5,10,9.75
2013,4,518,2,4,0,2013.875,1,7.35833333333333,9,9.5,9.25
2013,4,518,2,5,0,2013.875,1,7.35833333333333,8.5,9,8.75
2013,4,518,2,6,0,2013.875,1,7.35833333333333,8,8.5,8.25
2013,4,518,2,7,0.2,2013.875,1,7.35833333333333,7.5,8,7.75
2013,4,518,2,8,0.8,2013.875,1,7.35833333333333,7,7.5,7.25
2013,4,518,2,9,0,2013.875,1,7.35833333333333,6,7,6.5
2013,4,518,2,10,0,2013.875,1,7.35833333333333,-1000,6,5
2013,5,518,2,1,0,2013.999,2,7.35833333333333,11,1000,12
2013,5,518,2,2,0,2013.999,2,7.35833333333333,10,11,10.5
2013,5,518,2,3,0,2013.999,2,7.35833333333333,9.5,10,9.75
2013,5,518,2,4,0,2013.999,2,7.35833333333333,9,9.5,9.25
2013,5,518,2,5,0,2013.999,2,7.35833333333333,8.5,9,8.75
2013,5,518,2,6,0,2013.999,2,7.35833333333333,8,8.5,8.25
2013,5,518,2,7,0,2013.999,2,7.35833333333333,7.5,8,7.75
2013,5,518,2,8,1,2013.999,2,7.35833333333333,7,7.5,7.25
2013,5,518,2,9,0,2013.999,2,7.35833333333333,6,7,6.5
2013,5,518,2,10,0,2013.999,2,7.35833333333333,-1000,6,5
2014,2,518,2,1,0,2014.375,1,6.15833333333333,9,1000,10
2014,2,518,2,2,0,2014.375,1,6.15833333333333,8,9,8.5
2014,2,518,2,3,0,2014.375,1,6.15833333333333,7.5,8,7.75
2014,2,518,2,4,0,2014.375,1,6.15833333333333,7,7.5,7.25
2014,2,518,2,5,0.3,2014.375,1,6.15833333333333,6.5,7,6.75
2014,2,518,2,6,0.5,2014.375,1,6.15833333333333,6,6.5,6.25
2014,2,518,2,7,0.2,2014.375,1,6.15833333333333,5.5,6,5.75
2014,2,518,2,8,0,2014.375,1,6.15833333333333,5,5.5,5.25
2014,2,518,2,9,0,2014.375,1,6.15833333333333,4,5,4.5
2014,2,518,2,10,0,2014.375,1,6.15833333333333,-1000,4,3
2014,3,518,2,1,0,2014.625,1,6.15833333333333,9,1000,10
2014,3,518,2,2,0,2014.625,1,6.15833333333333,8,9,8.5
2014,3,518,2,3,0,2014.625,1,6.15833333333333,7.5,8,7.75
2014,3,518,2,4,0.1,2014.625,1,6.15833333333333,7,7.5,7.25
2014,3,518,2,5,0.6,2014.625,1,6.15833333333333,6.5,7,6.75
2014,3,518,2,6,0.2,2014.625,1,6.15833333333333,6,6.5,6.25
2014,3,518,2,7,0.1,2014.625,1,6.15833333333333,5.5,6,5.75
2014,3,518,2,8,0,2014.625,1,6.15833333333333,5,5.5,5.25
2014,3,518,2,9,0,2014.625,1,6.15833333333333,4,5,4.5
2014,3,518,2,10,0,2014.625,1,6.15833333333333,-1000,4,3
2014,4,518,2,1,0,2014.875,1,6.15833333333333,9,1000,10
2014,4,518,2,2,0,2014.875,1,6.15833333333333,8,9,8.5
2014,4,518,2,3,0,2014.875,1,6.15833333333333,7.5,8,7.75
2014,4,518,2,4,0,2014.875,1,6.15833333333333,7,7.5,7.25
2014,4,518,2,5,0.05,2014.875,1,6.15833333333333,6.5,7,6.75
2014,4,518,2,6,0.8,2014.875,1,6.15833333333333,6,6.5,6.25
2014,4,518,2,7,0.15,2014.875,1,6.15833333333333,5.5,6,5.75
2014,4,518,2,8,0,2014.875,1,6.15833333333333,5,5.5,5.25
2014,4,518,2,9,0,2014.875,1,6.15833333333333,4,5,4.5
2014,4,518,2,10,0,2014.875,1,6.15833333333333,-1000,4,3
2014,5,518,2,1,0,2014.999,2,6.15833333333333,9,1000,10
2014,5,518,2,2,0,2014.999,2,6.15833333333333,8,9,8.5
2014,5,518,2,3,0,2014.999,2,6.15833333333333,7.5,8,7.75
2014,5,518,2,4,0,2014.999,2,6.15833333333333,7,7.5,7.25
2014,5,518,2,5,0,2014.999,2,6.15833333333333,6.5,7,6.75
2014,5,518,2,6,1,2014.999,2,6.15833333333333,6,6.5,6.25
2014,5,518,2,7,0,2014.999,2,6.15833333333333,5.5,6,5.75
2014,5,518,2,8,0,2014.999,2,6.15833333333333,5,5.5,5.25
2014,5,518,2,9,0,2014.999,2,6.15833333333333,4,5,4.5
2014,5,518,2,10,0,2014.999,2,6.15833333333333,-1000,4,3
2015,2,518,2,1,0,2014.375,1,5.275,9,1000,10
2015,2,518,2,2,0,2014.375,1,5.275,8,9,8.5
2015,2,518,2,3,0,2014.375,1,5.275,7.5,8,7.75
2015,2,518,2,4,0,2014.375,1,5.275,7,7.5,7.25
2015,2,518,2,5,0.3,2014.375,1,5.275,6.5,7,6.75
2015,2,518,2,6,0.4,2014.375,1,5.275,6,6.5,6.25
2015,2,518,2,7,0.3,2014.375,1,5.275,5.5,6,5.75
2015,2,518,2,8,0,2014.375,1,5.275,5,5.5,5.25
2015,2,518,2,9,0,2014.375,1,5.275,4,5,4.5
2015,2,518,2,10,0,2014.375,1,5.275,-1000,4,3
2015,3,518,2,1,0,2014.625,1,5.275,9,1000,10
2015,3,518,2,2,0,2014.625,1,5.275,8,9,8.5
2015,3,518,2,3,0,2014.625,1,5.275,7.5,8,7.75
2015,3,518,2,4,0,2014.625,1,5.275,7,7.5,7.25
2015,3,518,2,5,0.1,2014.625,1,5.275,6.5,7,6.75
2015,3,518,2,6,0.7,2014.625,1,5.275,6,6.5,6.25
2015,3,518,2,7,0.1,2014.625,1,5.275,5.5,6,5.75
2015,3,518,2,8,0.1,2014.625,1,5.275,5,5.5,5.25
2015,3,518,2,9,0,2014.625,1,5.275,4,5,4.5
2015,3,518,2,10,0,2014.625,1,5.275,-1000,4,3
2015,4,518,2,1,0,2014.875,1,5.275,9,1000,10
2015,4,518,2,2,0,2014.875,1,5.275,8,9,8.5
2015,4,518,2,3,0,2014.875,1,5.275,7.5,8,7.75
2015,4,518,2,4,0,2014.875,1,5.275,7,7.5,7.25
2015,4,518,2,5,0,2014.875,1,5.275,6.5,7,6.75
2015,4,518,2,6,0.1,2014.875,1,5.275,6,6.5,6.25
2015,4,518,2,7,0.7,2014.875,1,5.275,5.5,6,5.75
2015,4,518,2,8,0.2,2014.875,1,5.275,5,5.5,5.25
2015,4,518,2,9,0,2014.875,1,5.275,4,5,4.5
2015,4,518,2,10,0,2014.875,1,5.275,-1000,4,3
2015,1,518,2,1,0,2015.125,1,5.275,9,1000,10
2015,1,518,2,2,0,2015.125,1,5.275,8,9,8.5
2015,1,518,2,3,0,2015.125,1,5.275,7.5,8,7.75
2015,1,518,2,4,0,2015.125,1,5.275,7,7.5,7.25
2015,1,518,2,5,0,2015.125,1,5.275,6.5,7,6.75
2015,1,518,2,6,0.1,2015.125,1,5.275,6,6.5,6.25
2015,1,518,2,7,0.6,2015.125,1,5.275,5.5,6,5.75
2015,1,518,2,8,0.3,2015.125,1,5.275,5,5.5,5.25
2015,1,518,2,9,0,2015.125,1,5.275,4,5,4.5
2015,1,518,2,10,0,2015.125,1,5.275,-1000,4,3
2015,2,518,2,1,0,2015.375,1,5.275,9,1000,10
2015,2,518,2,2,0,2015.375,1,5.275,8,9,8.5
2015,2,518,2,3,0,2015.375,1,5.275,7.5,8,7.75
2015,2,518,2,4,0,2015.375,1,5.275,7,7.5,7.25
2015,2,518,2,5,0,2015.375,1,5.275,6.5,7,6.75
2015,2,518,2,6,0.1,2015.375,1,5.275,6,6.5,6.25
2015,2,518,2,7,0.6,2015.375,1,5.275,5.5,6,5.75
2015,2,518,2,8,0.3,2015.375,1,5.275,5,5.5,5.25
2015,2,518,2,9,0,2015.375,1,5.275,4,5,4.5
2015,2,518,2,10,0,2015.375,1,5.275,-1000,4,3
2015,3,518,2,1,0,2015.625,1,5.275,9,1000,10
2015,3,518,2,2,0,2015.625,1,5.275,8,9,8.5
2015,3,518,2,3,0,2015.625,1,5.275,7.5,8,7.75
2015,3,518,2,4,0,2015.625,1,5.275,7,7.5,7.25
2015,3,518,2,5,0,2015.625,1,5.275,6.5,7,6.75
2015,3,518,2,6,0,2015.625,1,5.275,6,6.5,6.25
2015,3,518,2,7,0.3,2015.625,1,5.275,5.5,6,5.75
2015,3,518,2,8,0.6,2015.625,1,5.275,5,5.5,5.25
2015,3,518,2,9,0.1,2015.625,1,5.275,4,5,4.5
2015,3,518,2,10,0,2015.625,1,5.275,-1000,4,3
2015,4,518,2,1,0,2015.875,1,5.275,9,1000,10
2015,4,518,2,2,0,2015.875,1,5.275,8,9,8.5
2015,4,518,2,3,0,2015.875,1,5.275,7.5,8,7.75
2015,4,518,2,4,0,2015.875,1,5.275,7,7.5,7.25
2015,4,518,2,5,0,2015.875,1,5.275,6.5,7,6.75
2015,4,518,2,6,0,2015.875,1,5.275,6,6.5,6.25
2015,4,518,2,7,0.05,2015.875,1,5.275,5.5,6,5.75
2015,4,518,2,8,0.9,2015.875,1,5.275,5,5.5,5.25
2015,4,518,2,9,0.05,2015.875,1,5.275,4,5,4.5
2015,4,518,2,10,0,2015.875,1,5.275,-1000,4,3
2015,5,518,2,1,0,2015.999,2,5.275,9,1000,10
2015,5,518,2,2,0,2015.999,2,5.275,8,9,8.5
2015,5,518,2,3,0,2015.999,2,5.275,7.5,8,7.75
2015,5,518,2,4,0,2015.999,2,5.275,7,7.5,7.25
2015,5,518,2,5,0,2015.999,2,5.275,6.5,7,6.75
2015,5,518,2,6,0,2015.999,2,5.275,6,6.5,6.25
2015,5,518,2,7,0,2015.999,2,5.275,5.5,6,5.75
2015,5,518,2,8,1,2015.999,2,5.275,5,5.5,5.25
2015,5,518,2,9,0,2015.999,2,5.275,4,5,4.5
2015,5,518,2,10,0,2015.999,2,5.275,-1000,4,3
2016,2,518,2,1,0,2014.375,1,4.875,9,1000,10
2016,2,518,2,2,0,2014.375,1,4.875,8,9,8.5
2016,2,518,2,3,0,2014.375,1,4.875,7.5,8,7.75
2016,2,518,2,4,0,2014.375,1,4.875,7,7.5,7.25
2016,2,518,2,5,0.3,2014.375,1,4.875,6.5,7,6.75
2016,2,518,2,6,0.3,2014.375,1,4.875,6,6.5,6.25
2016,2,518,2,7,0.4,2014.375,1,4.875,5.5,6,5.75
2016,2,518,2,8,0,2014.375,1,4.875,5,5.5,5.25
2016,2,518,2,9,0,2014.375,1,4.875,4,5,4.5
2016,2,518,2,10,0,2014.375,1,4.875,-1000,4,3
2016,3,518,2,1,0,2014.625,1,4.875,9,1000,10
2016,3,518,2,2,0,2014.625,1,4.875,8,9,8.5
2016,3,518,2,3,0,2014.625,1,4.875,7.5,8,7.75
2016,3,518,2,4,0,2014.625,1,4.875,7,7.5,7.25
2016,3,518,2,5,0.1,2014.625,1,4.875,6.5,7,6.75
2016,3,518,2,6,0.1,2014.625,1,4.875,6,6.5,6.25
2016,3,518,2,7,0.7,2014.625,1,4.875,5.5,6,5.75
2016,3,518,2,8,0.1,2014.625,1,4.875,5,5.5,5.25
2016,3,518,2,9,0,2014.625,1,4.875,4,5,4.5
2016,3,518,2,10,0,2014.625,1,4.875,-1000,4,3
2016,4,518,2,1,0,2014.875,1,4.875,9,1000,10
2016,4,518,2,2,0,2014.875,1,4.875,8,9,8.5
2016,4,518,2,3,0,2014.875,1,4.875,7.5,8,7.75
2016,4,518,2,4,0,2014.875,1,4.875,7,7.5,7.25
2016,4,518,2,5,0,2014.875,1,4.875,6.5,7,6.75
2016,4,518,2,6,0.2,2014.875,1,4.875,6,6.5,6.25
2016,4,518,2,7,0.6,2014.875,1,4.875,5.5,6,5.75
2016,4,518,2,8,0.2,2014.875,1,4.875,5,5.5,5.25
2016,4,518,2,9,0,2014.875,1,4.875,4,5,4.5
2016,4,518,2,10,0,2014.875,1,4.875,-1000,4,3
2016,1,518,2,1,0,2015.125,1,4.875,9,1000,10
2016,1,518,2,2,0,2015.125,1,4.875,8,9,8.5
2016,1,518,2,3,0,2015.125,1,4.875,7.5,8,7.75
2016,1,518,2,4,0,2015.125,1,4.875,7,7.5,7.25
2016,1,518,2,5,0,2015.125,1,4.875,6.5,7,6.75
2016,1,518,2,6,0,2015.125,1,4.875,6,6.5,6.25
2016,1,518,2,7,0.2,2015.125,1,4.875,5.5,6,5.75
2016,1,518,2,8,0.6,2015.125,1,4.875,5,5.5,5.25
2016,1,518,2,9,0.2,2015.125,1,4.875,4,5,4.5
2016,1,518,2,10,0,2015.125,1,4.875,-1000,4,3
2016,2,518,2,1,0,2015.375,1,4.875,9,1000,10
2016,2,518,2,2,0,2015.375,1,4.875,8,9,8.5
2016,2,518,2,3,0,2015.375,1,4.875,7.5,8,7.75
2016,2,518,2,4,0,2015.375,1,4.875,7,7.5,7.25
2016,2,518,2,5,0,2015.375,1,4.875,6.5,7,6.75
2016,2,518,2,6,0,2015.375,1,4.875,6,6.5,6.25
2016,2,518,2,7,0.2,2015.375,1,4.875,5.5,6,5.75
2016,2,518,2,8,0.6,2015.375,1,4.875,5,5.5,5.25
2016,2,518,2,9,0.2,2015.375,1,4.875,4,5,4.5
2016,2,518,2,10,0,2015.375,1,4.875,-1000,4,3
2016,3,518,2,1,0,2015.625,1,4.875,9,1000,10
2016,3,518,2,2,0,2015.625,1,4.875,8,9,8.5
2016,3,518,2,3,0,2015.625,1,4.875,7.5,8,7.75
2016,3,518,2,4,0,2015.625,1,4.875,7,7.5,7.25
2016,3,518,2,5,0,2015.625,1,4.875,6.5,7,6.75
2016,3,518,2,6,0,2015.625,1,4.875,6,6.5,6.25
2016,3,518,2,7,0.2,2015.625,1,4.875,5.5,6,5.75
2016,3,518,2,8,0.6,2015.625,1,4.875,5,5.5,5.25
2016,3,518,2,9,0.2,2015.625,1,4.875,4,5,4.5
2016,3,518,2,10,0,2015.625,1,4.875,-1000,4,3
2016,4,518,2,1,0,2015.875,1,4.875,9,1000,10
2016,4,518,2,2,0,2015.875,1,4.875,8,9,8.5
2016,4,518,2,3,0,2015.875,1,4.875,7.5,8,7.75
2016,4,518,2,4,0,2015.875,1,4.875,7,7.5,7.25
2016,4,518,2,5,0,2015.875,1,4.875,6.5,7,6.75
2016,4,518,2,6,0,2015.875,1,4.875,6,6.5,6.25
2016,4,518,2,7,0.2,2015.875,1,4.875,5.5,6,5.75
2016,4,518,2,8,0.6,2015.875,1,4.875,5,5.5,5.25
2016,4,518,2,9,0.2,2015.875,1,4.875,4,5,4.5
2016,4,518,2,10,0,2015.875,1,4.875,-1000,4,3
2016,1,518,2,1,0,2016.125,1,4.875,9,1000,10
2016,1,518,2,2,0,2016.125,1,4.875,8,9,8.5
2016,1,518,2,3,0,2016.125,1,4.875,7.5,8,7.75
2016,1,518,2,4,0,2016.125,1,4.875,7,7.5,7.25
2016,1,518,2,5,0,2016.125,1,4.875,6.5,7,6.75
2016,1,518,2,6,0,2016.125,1,4.875,6,6.5,6.25
2016,1,518,2,7,0.05,2016.125,1,4.875,5.5,6,5.75
2016,1,518,2,8,0.85,2016.125,1,4.875,5,5.5,5.25
2016,1,518,2,9,0.1,2016.125,1,4.875,4,5,4.5
2016,1,518,2,10,0,2016.125,1,4.875,-1000,4,3
2016,2,518,2,1,0,2016.375,1,4.875,9,1000,10
2016,2,518,2,2,0,2016.375,1,4.875,8,9,8.5
2016,2,518,2,3,0,2016.375,1,4.875,7.5,8,7.75
2016,2,518,2,4,0,2016.375,1,4.875,7,7.5,7.25
2016,2,518,2,5,0,2016.375,1,4.875,6.5,7,6.75
2016,2,518,2,6,0,2016.375,1,4.875,6,6.5,6.25
2016,2,518,2,7,0.05,2016.375,1,4.875,5.5,6,5.75
2016,2,518,2,8,0.65,2016.375,1,4.875,5,5.5,5.25
2016,2,518,2,9,0.3,2016.375,1,4.875,4,5,4.5
2016,2,518,2,10,0,2016.375,1,4.875,-1000,4,3
2016,3,518,2,1,0,2016.625,1,4.875,9,1000,10
2016,3,518,2,2,0,2016.625,1,4.875,8,9,8.5
2016,3,518,2,3,0,2016.625,1,4.875,7.5,8,7.75
2016,3,518,2,4,0,2016.625,1,4.875,7,7.5,7.25
2016,3,518,2,5,0,2016.625,1,4.875,6.5,7,6.75
2016,3,518,2,6,0,2016.625,1,4.875,6,6.5,6.25
2016,3,518,2,7,0,2016.625,1,4.875,5.5,6,5.75
2016,3,518,2,8,0.35,2016.625,1,4.875,5,5.5,5.25
2016,3,518,2,9,0.65,2016.625,1,4.875,4,5,4.5
2016,3,518,2,10,0,2016.625,1,4.875,-1000,4,3
2016,4,518,2,1,0,2016.875,1,4.875,9,1000,10
2016,4,518,2,2,0,2016.875,1,4.875,8,9,8.5
2016,4,518,2,3,0,2016.875,1,4.875,7.5,8,7.75
2016,4,518,2,4,0,2016.875,1,4.875,7,7.5,7.25
2016,4,518,2,5,0,2016.875,1,4.875,6.5,7,6.75
2016,4,518,2,6,0,2016.875,1,4.875,6,6.5,6.25
2016,4,518,2,7,0,2016.875,1,4.875,5.5,6,5.75
2016,4,518,2,8,0.35,2016.875,1,4.875,5,5.5,5.25
2016,4,518,2,9,0.65,2016.875,1,4.875,4,5,4.5
2016,4,518,2,10,0,2016.875,1,4.875,-1000,4,3
2016,5,518,2,1,0,2016.999,2,4.875,9,1000,10
2016,5,518,2,2,0,2016.999,2,4.875,8,9,8.5
2016,5,518,2,3,0,2016.999,2,4.875,7.5,8,7.75
2016,5,518,2,4,0,2016.999,2,4.875,7,7.5,7.25
2016,5,518,2,5,0,2016.999,2,4.875,6.5,7,6.75
2016,5,518,2,6,0,2016.999,2,4.875,6,6.5,6.25
2016,5,518,2,7,0,2016.999,2,4.875,5.5,6,5.75
2016,5,518,2,8,0,2016.999,2,4.875,5,5.5,5.25
2016,5,518,2,9,1,2016.999,2,4.875,4,5,4.5
2016,5,518,2,10,0,2016.999,2,4.875,-1000,4,3
2017,2,518,2,1,0,2014.375,1,4.35833333333333,9,1000,10
2017,2,518,2,2,0,2014.375,1,4.35833333333333,8,9,8.5
2017,2,518,2,3,0,2014.375,1,4.35833333333333,7.5,8,7.75
2017,2,518,2,4,0,2014.375,1,4.35833333333333,7,7.5,7.25
2017,2,518,2,5,0.3,2014.375,1,4.35833333333333,6.5,7,6.75
2017,2,518,2,6,0.3,2014.375,1,4.35833333333333,6,6.5,6.25
2017,2,518,2,7,0.4,2014.375,1,4.35833333333333,5.5,6,5.75
2017,2,518,2,8,0,2014.375,1,4.35833333333333,5,5.5,5.25
2017,2,518,2,9,0,2014.375,1,4.35833333333333,4,5,4.5
2017,2,518,2,10,0,2014.375,1,4.35833333333333,-1000,4,3
2017,3,518,2,1,0,2014.625,1,4.35833333333333,9,1000,10
2017,3,518,2,2,0,2014.625,1,4.35833333333333,8,9,8.5
2017,3,518,2,3,0,2014.625,1,4.35833333333333,7.5,8,7.75
2017,3,518,2,4,0,2014.625,1,4.35833333333333,7,7.5,7.25
2017,3,518,2,5,0.1,2014.625,1,4.35833333333333,6.5,7,6.75
2017,3,518,2,6,0.1,2014.625,1,4.35833333333333,6,6.5,6.25
2017,3,518,2,7,0.7,2014.625,1,4.35833333333333,5.5,6,5.75
2017,3,518,2,8,0.1,2014.625,1,4.35833333333333,5,5.5,5.25
2017,3,518,2,9,0,2014.625,1,4.35833333333333,4,5,4.5
2017,3,518,2,10,0,2014.625,1,4.35833333333333,-1000,4,3
2017,4,518,2,1,0,2014.875,1,4.35833333333333,9,1000,10
2017,4,518,2,2,0,2014.875,1,4.35833333333333,8,9,8.5
2017,4,518,2,3,0,2014.875,1,4.35833333333333,7.5,8,7.75
2017,4,518,2,4,0,2014.875,1,4.35833333333333,7,7.5,7.25
2017,4,518,2,5,0,2014.875,1,4.35833333333333,6.5,7,6.75
2017,4,518,2,6,0.25,2014.875,1,4.35833333333333,6,6.5,6.25
2017,4,518,2,7,0.5,2014.875,1,4.35833333333333,5.5,6,5.75
2017,4,518,2,8,0.25,2014.875,1,4.35833333333333,5,5.5,5.25
2017,4,518,2,9,0,2014.875,1,4.35833333333333,4,5,4.5
2017,4,518,2,10,0,2014.875,1,4.35833333333333,-1000,4,3
2017,1,518,2,1,0,2015.125,1,4.35833333333333,9,1000,10
2017,1,518,2,2,0,2015.125,1,4.35833333333333,8,9,8.5
2017,1,518,2,3,0,2015.125,1,4.35833333333333,7.5,8,7.75
2017,1,518,2,4,0,2015.125,1,4.35833333333333,7,7.5,7.25
2017,1,518,2,5,0,2015.125,1,4.35833333333333,6.5,7,6.75
2017,1,518,2,6,0,2015.125,1,4.35833333333333,6,6.5,6.25
2017,1,518,2,7,0.25,2015.125,1,4.35833333333333,5.5,6,5.75
2017,1,518,2,8,0.5,2015.125,1,4.35833333333333,5,5.5,5.25
2017,1,518,2,9,0.25,2015.125,1,4.35833333333333,4,5,4.5
2017,1,518,2,10,0,2015.125,1,4.35833333333333,-1000,4,3
2017,2,518,2,1,0,2015.375,1,4.35833333333333,9,1000,10
2017,2,518,2,2,0,2015.375,1,4.35833333333333,8,9,8.5
2017,2,518,2,3,0,2015.375,1,4.35833333333333,7.5,8,7.75
2017,2,518,2,4,0,2015.375,1,4.35833333333333,7,7.5,7.25
2017,2,518,2,5,0,2015.375,1,4.35833333333333,6.5,7,6.75
2017,2,518,2,6,0,2015.375,1,4.35833333333333,6,6.5,6.25
2017,2,518,2,7,0.25,2015.375,1,4.35833333333333,5.5,6,5.75
2017,2,518,2,8,0.5,2015.375,1,4.35833333333333,5,5.5,5.25
2017,2,518,2,9,0.25,2015.375,1,4.35833333333333,4,5,4.5
2017,2,518,2,10,0,2015.375,1,4.35833333333333,-1000,4,3
2017,3,518,2,1,0,2015.625,1,4.35833333333333,9,1000,10
2017,3,518,2,2,0,2015.625,1,4.35833333333333,8,9,8.5
2017,3,518,2,3,0,2015.625,1,4.35833333333333,7.5,8,7.75
2017,3,518,2,4,0,2015.625,1,4.35833333333333,7,7.5,7.25
2017,3,518,2,5,0,2015.625,1,4.35833333333333,6.5,7,6.75
2017,3,518,2,6,0,2015.625,1,4.35833333333333,6,6.5,6.25
2017,3,518,2,7,0.25,2015.625,1,4.35833333333333,5.5,6,5.75
2017,3,518,2,8,0.5,2015.625,1,4.35833333333333,5,5.5,5.25
2017,3,518,2,9,0.25,2015.625,1,4.35833333333333,4,5,4.5
2017,3,518,2,10,0,2015.625,1,4.35833333333333,-1000,4,3
2017,4,518,2,1,0,2015.875,1,4.35833333333333,9,1000,10
2017,4,518,2,2,0,2015.875,1,4.35833333333333,8,9,8.5
2017,4,518,2,3,0,2015.875,1,4.35833333333333,7.5,8,7.75
2017,4,518,2,4,0,2015.875,1,4.35833333333333,7,7.5,7.25
2017,4,518,2,5,0,2015.875,1,4.35833333333333,6.5,7,6.75
2017,4,518,2,6,0,2015.875,1,4.35833333333333,6,6.5,6.25
2017,4,518,2,7,0.25,2015.875,1,4.35833333333333,5.5,6,5.75
2017,4,518,2,8,0.5,2015.875,1,4.35833333333333,5,5.5,5.25
2017,4,518,2,9,0.25,2015.875,1,4.35833333333333,4,5,4.5
2017,4,518,2,10,0,2015.875,1,4.35833333333333,-1000,4,3
2017,1,518,2,1,0,2016.125,1,4.35833333333333,9,1000,10
2017,1,518,2,2,0,2016.125,1,4.35833333333333,8,9,8.5
2017,1,518,2,3,0,2016.125,1,4.35833333333333,7.5,8,7.75
2017,1,518,2,4,0,2016.125,1,4.35833333333333,7,7.5,7.25
2017,1,518,2,5,0,2016.125,1,4.35833333333333,6.5,7,6.75
2017,1,518,2,6,0,2016.125,1,4.35833333333333,6,6.5,6.25
2017,1,518,2,7,0.2,2016.125,1,4.35833333333333,5.5,6,5.75
2017,1,518,2,8,0.6,2016.125,1,4.35833333333333,5,5.5,5.25
2017,1,518,2,9,0.2,2016.125,1,4.35833333333333,4,5,4.5
2017,1,518,2,10,0,2016.125,1,4.35833333333333,-1000,4,3
2017,2,518,2,1,0,2016.375,1,4.35833333333333,9,1000,10
2017,2,518,2,2,0,2016.375,1,4.35833333333333,8,9,8.5
2017,2,518,2,3,0,2016.375,1,4.35833333333333,7.5,8,7.75
2017,2,518,2,4,0,2016.375,1,4.35833333333333,7,7.5,7.25
2017,2,518,2,5,0,2016.375,1,4.35833333333333,6.5,7,6.75
2017,2,518,2,6,0,2016.375,1,4.35833333333333,6,6.5,6.25
2017,2,518,2,7,0.2,2016.375,1,4.35833333333333,5.5,6,5.75
2017,2,518,2,8,0.6,2016.375,1,4.35833333333333,5,5.5,5.25
2017,2,518,2,9,0.2,2016.375,1,4.35833333333333,4,5,4.5
2017,2,518,2,10,0,2016.375,1,4.35833333333333,-1000,4,3
2017,3,518,2,1,0,2016.625,1,4.35833333333333,9,1000,10
2017,3,518,2,2,0,2016.625,1,4.35833333333333,8,9,8.5
2017,3,518,2,3,0,2016.625,1,4.35833333333333,7.5,8,7.75
2017,3,518,2,4,0,2016.625,1,4.35833333333333,7,7.5,7.25
2017,3,518,2,5,0,2016.625,1,4.35833333333333,6.5,7,6.75
2017,3,518,2,6,0,2016.625,1,4.35833333333333,6,6.5,6.25
2017,3,518,2,7,0.05,2016.625,1,4.35833333333333,5.5,6,5.75
2017,3,518,2,8,0.3,2016.625,1,4.35833333333333,5,5.5,5.25
2017,3,518,2,9,0.6,2016.625,1,4.35833333333333,4,5,4.5
2017,3,518,2,10,0.05,2016.625,1,4.35833333333333,-1000,4,3
2017,4,518,2,1,0,2016.875,1,4.35833333333333,9,1000,10
2017,4,518,2,2,0,2016.875,1,4.35833333333333,8,9,8.5
2017,4,518,2,3,0,2016.875,1,4.35833333333333,7.5,8,7.75
2017,4,518,2,4,0,2016.875,1,4.35833333333333,7,7.5,7.25
2017,4,518,2,5,0,2016.875,1,4.35833333333333,6.5,7,6.75
2017,4,518,2,6,0,2016.875,1,4.35833333333333,6,6.5,6.25
2017,4,518,2,7,0.05,2016.875,1,4.35833333333333,5.5,6,5.75
2017,4,518,2,8,0.6,2016.875,1,4.35833333333333,5,5.5,5.25
2017,4,518,2,9,0.3,2016.875,1,4.35833333333333,4,5,4.5
2017,4,518,2,10,0.05,2016.875,1,4.35833333333333,-1000,4,3
2017,1,518,2,1,0,2017.125,1,4.35833333333333,9,1000,10
2017,1,518,2,2,0,2017.125,1,4.35833333333333,8,9,8.5
2017,1,518,2,3,0,2017.125,1,4.35833333333333,7.5,8,7.75
2017,1,518,2,4,0,2017.125,1,4.35833333333333,7,7.5,7.25
2017,1,518,2,5,0,2017.125,1,4.35833333333333,6.5,7,6.75
2017,1,518,2,6,0,2017.125,1,4.35833333333333,6,6.5,6.25
2017,1,518,2,7,0.1,2017.125,1,4.35833333333333,5.5,6,5.75
2017,1,518,2,8,0.65,2017.125,1,4.35833333333333,5,5.5,5.25
2017,1,518,2,9,0.25,2017.125,1,4.35833333333333,4,5,4.5
2017,1,518,2,10,0,2017.125,1,4.35833333333333,-1000,4,3
2017,2,518,2,1,0,2017.375,1,4.35833333333333,9,1000,10
2017,2,518,2,2,0,2017.375,1,4.35833333333333,8,9,8.5
2017,2,518,2,3,0,2017.375,1,4.35833333333333,7.5,8,7.75
2017,2,518,2,4,0,2017.375,1,4.35833333333333,7,7.5,7.25
2017,2,518,2,5,0,2017.375,1,4.35833333333333,6.5,7,6.75
2017,2,518,2,6,0,2017.375,1,4.35833333333333,6,6.5,6.25
